id,label
1600,I HAVE NEVER YET HOWEVER BEEN VANQUISHED FAR THEM AND EVEN UPON THIS OCCASION MY REASON SHALL COMBAT THEM TO THE LAST AND MY REASON SHALL FAINTLY BEFORE I DO RAWLE
1601,YES DEAD THESE FOUR YEARS AND A GOOD JOB FOR HER TOO
1602,WELL AS I SAYS AN AWFUL QUEER WORLD THEY CLAP ALL THE BURBLERS AND DOWN THE MURDERERS IN THE WHITE BEATERS AY ALLERS THOUGHT A GENTLE REPROVE OF BE ENOUGH PUNISHMENT FOR A WIFE PETER COUSE HE PROBABLY HAS A LOT OF PROVOCATION AND NOBODY KNOWS AND THE FIRE BUGS CAN'T THINK OF THE RIGHT NAMES OF THE LIGHT SENDIARIES AND THE BREAKERS OF THE PEACE AND WHAT NOT AND YET THE LAW HAS NOT HEN TO SAY TO A MALL I CAN LORD
1603,GRANDFATHER WAS ALEXANDER CARRY EL  ELDY DOCTOR OF LAWLS THAT IS
1604,MISTER POPULA LAY DOWN HIS BRUSH
1605,AY SWAYING TO MAN THE EJACULATED IF HE DON'T WORK HARD YOU CAKE HE PUT WITH THE TIMES DOCTOR OF LAWS
1606,DUN HE ANKED DONE A THANK YE ART SINCE HE WAS BORN
1607,HE KEEPS THE THOU SHOUT NOT COMMENC AS FIRST RAY HANDLORD DOES
1608,HE GAVE UP HIS POSITIONIST HA THE FAMILY UP IN THEIR CHIM OF A HOUSE SODAN HE COULDN'T STUDY IS BOOKS
1609,MISTER POPPAMIC SAGURATED NOTHING BUT ON THE CONTRARY LEFT MUCH UNSET IN HIS NARRATIVE OF THE FAMILY AT THE HOUSE OF LORDS
1610,HENRY LORD WITH A DEGREE OF PEAGE DE TO HIS CREDIT HAD BEEN PROFESSOR OF THE VEOLOGY AT A NEW ENGLAND COLLEGE BUT HAD RESIGNED HIS POSE THAN ORDER TO WRITE A SERIES OF SCIENTIFIC TEXT BOOKS
1611,ALWAYS IRRITABLE COLD INDIFFERENT HE HAD GROWN RAPIDLY MORE SO AS YEARS WENT ON
1612,WHATEVER APPALL TO HER SENSE OF BEAUTY WAS TO RATEWAY TRANSPERRED TO PAPER WERE CAME THIS
1613,SHE IS WHILE TO KNOW HOW TO DO THINGS
1614,SHE MAKES EFFORT AFTER EFFORT TREMBLING WITH EAGERNESS AND WHEN SHE FAILS TO REPRODUCE WHAT SHE SEES SHE WORKS OURSELVE INTO A FRENZY OF GRIEP AND DISAPPOINTMENT
1615,WHEN SHE COULD NOT MAKE A RABIDORABUR LOOK REAL ON PAPERSHIE SEARCHED IN HER FATHER'S BOOKS FOR PICTURES OF ITS BONES
1616,SERVE THERE MUST BE SOME BETTER WAY OF DOING I JUST DRAW THE ALLIEN OF AN ANIMAL AND THEN I PUT HAIRS OR FEATHERS ON IT THEY HAVE NO BODIES
1617,THEY COULDN'T A RUNNER MOON THERE'D JUST PACE BORE
1618,HE WOULDN'T SERCH SO DON'T WORRY REPLIED SERO QUIETLY AND THE TWO LOOKED AT EACH OTHER AND KNEW THAT IT WAS SO
1619,THERE IN THE CEDAR HOLLOW THEN LIVED ALL IT LORD AND ANGRY RESENT THE LITTLE CREATURE WAY DOWN BY A FIERCE SENSE OF INJURY
1620,ALL IF ITS MOURNFUL BLACK EYES MEN AND MANCE SPARKLING BRANDONES
1621,NANCE'S CURLY CHESTNUT CROP SHOWN IN THE SUN AND ALL OF THICK BLACK PLATES LOOKED BLACKER BY CONTRAST
1622,SHE IS WONDERFUL MORE WONDERFUL THAN ANYBODY WE'VE EVER SEEN ANYWHERE AND SHE DRAWS BETTER THAN THE TEACHER IN CHARLES TOWN
1623,SHE'S ONLY THAN I AM BUT SO TINY AND SAD AND SHY THAT SHE SEEMS LIKE A CHILD
1624,NATTY HARMON TRIED THE KITCHEN HUMP SECRETLY SEVERAL TIMES DOING THE EVENING FOR THE WATER HAD TO RUN UP HILL ALL BEAY FROM THE WELL TO THE KITCHEN'S SINK AND HE BELIEVED THIS TO BE A CONTINUAL MIRABLE THAT MIGHT GIVE OUT IT ANY LOMAN
1625,TO NIGHT THERE WAS NO NEED OF EXTRA HEAT AND THERE WERE GREAT SERELIZED TO BE OBSERVED IN LIGHTING THE FIRES ON THE HEARTH STENDS
1626,THEY BEGAN WITH THE ONE IN THE FAMILY SITTING ROOM COLONEL WHEELER RALL THIRSTON MISTER AND MISSUS DILL HARMON WITHNATTI N ROUGHUS MISTER AND MISSUS POPLA WITH DIG BEAN LALLEY JOY ALL STANDING IN ADMIRING GROUPS AND THRILLING WITH VILLIGHT AND HE ORDER OF EVENTS
1627,CATHOLING WAY OF THE TORCH TO AND PRO AS SHE RECITED SOME BEAUTIFUL LINES WRITTEN FOR SOME SUCH PURPOSE AS THAT WHICH CALLED THEM TOGETHER TO NIGHT
1628,GURN FIRE BURN LIQUOR FLICKER FLAME
1629,NEXT CAME ALL OFS TURNED TO HELP IN THE CEREMONIES
1630,GROWL THIRSTON HAD FOUND A LINE OF LATIN FOR THEM IN HIS BELOVED HORRENCE SHE BE SPLENDID TOKUS FOR YOU THE HEART FIRES SHINES
1631,I'LL HAVE HAD PINENT DE MOTTO ON A LONG NARROW PANEL OF PANES AND GIVING IT TO MISTER POPLAM STOOD BY THE FIRESIDE WHILE HE DATLY FITTED IT INTO THE PLACE PREPARED FOR IT
1632,ALL HAVE HAS ANOTHER LOVELY GIFT FOR THE ELLOW HOUSE SAID MOTHER CARRY RISING AND TO CARRY OUT THE NEXT PART OF THE PROGRAM WE SHALL HAVE TO GO IN PROCESSION UPSTAIRS TO MY BEDROO
1633,EXCLAIMED GO HER INTO HIS WIFE AS THEY WENT THROUGH THE LIGHTED HALL
1634,AIN'T PAY THE GREATEST
1635,MOTHER CARRIED POURED COLPHY AND HE CHOCOLATE AND THE OTHER SELF SERVED THE SAMERAGES AND CAKE DORNAAND SOME TARTS
1636,AT THAT MOMENT THE GENTLEMAN ENTERED BEARING A HUGE OBJECT CONCEALED BY A PACE OF GREEN FELL
1637,APPROACHING THE DINING TABLE HE CAREFULLY PLACED THE ARTICLE IN THE CENTER AND REMOVE A CLOTH
1638,THINK SATIMASEL I NEVER SEEN ANYTHING OSPA GOODNEMEN IF HE TOOK TIME AND UP A WILLIN UP SO ARE CARRIED THIS LITTLE FELLER HOME AND A BUSH AL BASKET ONE NIGHTLESS MOP AND I'VE SEEN A LEVEN EVEN AND SPUTTEN HIM TOGETHER
1639,MISSUS HARM AND THOUGHT HE SANG TOO MUCH AND TOLD HER HUSBAND PRIVATELY THAT IF HE WAS CANARY BIRD SHE SHOULD WANT TO KEEP A TABLE COVER OF RISADMOST OF A TIME BUT HE WAS IMMENSELY POPULAR WITH A REST OF HIS AUDIENCE
1640,THE FACE OF THE MAHOGANY SHALLOWEST DELIGHT AND WHY NOT WHEN IT WAS DOING EVERY THING ALMOST EVERYTHING WITHIN THIS COPE OF A PIANO AND YET THE FAMILY HAD ENJOYED WEEKS OF GOOD NOURISHING MEALS ON WHAT HAD BEEN SAGED BY ITS EXERTIONS
1641,WE SHUT OUR EYES THE FLOWERS BLOME ON BE MURMUR BUT THE CORNERS FILL WE CHOOSE THE SHADOW BUT THE SUN THAT CAST IT SHINES BEHIND US STILL
1642,LENGTH OF SERVICE FOURTEEN YEARS THREE MONTHS AND FIVE DAYS
1643,HE SEEMED BORN TO PLEASE WITH HAVE BEEN CONSCIOUS OF THE POWER HE POSSESSED
1644,IT MUST BE OWNED AND NO ONE WAS MORE READY TO CONTEST THAN HIMSELF THAT HIS LITERARY ATTAINMENTS WERE BY NO MEANS OF A HIGH ORDER
1645,WE DON'T SPEND COPS IS A FAVORITE SAYING AMONG STARTILLARY OFFICERS INDICATING THAT THEY DO NOT SHIRK THEIR DUTY BY FRIVOLOUS PURSUITS BUT IT MUST BE CONFESSED THE SERVANT ACT BEING NATURALLY IDLE WAS VERY MUCH GIVEN THE SPINNING TOPS
1646,ONCE AN ACTION HE WAS LEADING AT ATTACHMENT OF INFANTRY THROUGH AN ENTRENCHMENT
1647,SOMETIMES WHO WOULD WANDER ON FOOT UPON THE SAND Y SHORE SOMETIMES HE WOULD ENJOY ARIDE ALONG THE SUMMIT OF THE CLIFF ALTOGETHER BEING IN NO HURRY AT ALL TO BRING HIS TASK TO AN END
1648,NO CATHEDRAL THAT EVEN BURGHOS ITSELF COULD VIE WITH A CHURCH AT MOUNTARSHA
1649,BENZE OF MOST AMBITIOUS DESIRE WAS TO INDUCE THE CAPTAIN TO GO WITH HIM AND END HIS DAYS AND HIS MUCH LOVED HOME AND SO INCESSINGLY WERE SERVINT AXE YEARS BESIEGED WITH DESCRIPTIONS OF THE UNPARALLEL BEAUTIES AND ADVANTAGES OF THIS EIGHTEENTH ARE UNDISHIMALL OF PARIS THAT HE COULD SCARCELY HEAR THE NAME OF MOTMARTHA WITHOUT A CONSCIOUS THRILL OF AVERSION
1650,WHEN A PRIVATE IN THE EIGHTH CAVALRY HE HAD BEEN ON THE POINT OF QUITTING THE ARMY AT TWENTY EIGHT YEARS OF AGE BUT UNEXPECTEDLY HE HAD BEEN APPOINTED ORDERLY TO CAPTAIN SERVICEDAC
1651,THE BOND OF UNION THUS EFFECTED COULD NEVER BE SEVERED AND ALTHOUGH BENZA ACHIEVEMENTS HAD FAIRLY EARNED HIM THE RIGHT OF RETIREMENT HE FIRMLY DECLINED ALL HONORS OR ANY PENSION THAT MIGHT PART HIM FROM HIS SUPERIOR OFFICER
1652,I MIKE HIS MASTER HE MADE NO PRETENSION TO ANY GIFT OF POETIC POWER BUT HIS INEXHAUSTIBLE MEMORY MADE HIM A LIVING IN PSYCHOLOPEDIA AND FOR HIS STOCK OF ANICDOTES AND TRIPERS TALES HE WAS MATCHLESS
1653,FAST AS HIS LEGS COULD CARRY HIM SERVEDAC HAD MADE HIS WAY TO THE TOP OF THE CLIFF
1654,IT WAS QUITE TRUE THAN A VESSEL WAS IN SIGHT HARDLY MORE THAN SIX MILES FROM THE SHORE BUT OWING TO THE INCREASE IN THE EARTH'S CONVEXITY AND THE CONSEQUENT LIMITATION OF THE RANGE OF VISION THE RIGGING OF THE TOWN MASTS ALONE WAS VISIBLE ABOVE THE WATER
1655,EXCLAIMED SERVIN ACK KEEPING HIS EYE UNMOVED AT HIS TELESCOPE
1656,SHE IS UNDERSTAILED BUT SHE IS COUNTEM A CHAFF'S YAUGHT HE WAS RIGHT
1657,IF THE COUNT WERE ON BOARD A STRANGE FACTALITY WAS BRINGING HIM TO THE PRESENCE OF HIS RIVAL
1658,HE RECKONED THEREFORE NOT ONLY UPON ASCERTAINING THE EXTENT OF THE LAKE ATTASTROPHE BUT UPON LEARNING ITS CAUSE
1659,THE WIND BEING ADVERSE THE DOBRINE D DID NOT MAKE VERY RAPID PROGRESS BUT AS THE WEATHER IN SPITE OF A FEW CLOUDS REMAINED CALM AND THE SEA WAS QUITE SMOOTH SHE WAS ENABLED TO HOLD A STEADY COURSE
1660,SERVICEDACK TOOK IT FOR GRANTED THAT THAT HAD BRING A WAS ENDEAVORING TO PUT IN
1661,A MARROW CHANNEL FORMED A PASSAGE THROUGH THE RIDGE OF ROCKS THAT PROTECTED IT FROM THE OPEN SEA AND WHICH EVEN IN THE ROUGHEST WEATHER WOULD ENSURE THE CALMNESS OF ITS WATERS
1662,SLIDELY CHANGING HER COURSE SHE FIRST STRUCK HER MAIN SAIL AND IN ORDER TO FASCILITATE THE MOVEMENTS OF HER HELMSMAN SOON CARRIED NOTHING BUT HER TWO TOP SAILS BRIGANTIAN AND JIB
1663,CAPTAIN SERVED ACT HASTENED TOWARD HIM
1664,I LEFT YOU ON A CONTINENT AND HERE I HAVE THE HONOUR A FINDING YOU ON AN ISLAND
1665,NEVER MIND NOW INTERPOSED THE CAPTAIN AND WE WILL TALK OF THAT BY AND BY
1666,NOTHING MORE THAN YOU KNOW YOURSELF
1667,ARE YOU CERTAIN THAT THIS IS THE MEDITERRAMENT
1668,FOR SOME MOMENTS HE SEEMED PERFECTLY STUPIFIED AND THEN RECOVERING HIMSELF HE BEGAN TO OVERWHELM THE COUNT WITH A TORRENT OF QUESTIONS
1669,TO ALL THESE INQUIRIES THE COUNT RESPONDED IN THE AFFIRMATIVE
1670,SOME MYSTERIOUS FORCE SEEMED TO HAVE BROUGHT ABOUT A CONVULSION OF THE ELEMENTS
1671,YOU WILL TAKE ME ON BOARD COUNT WILL YOU NOT
1672,MY YADD IS AT YOUR SERVICE SIR EVEN SHOULD YOU REQUIRE TO MAKE A TOUR AROUND THE WORLD
1673,THE COUNT SHOOK HIS HEAD
1674,BEFORE STARTING IT WAS INDISPENSABLE THAT THE ENGINE OF THE DEBRAINA SHOULD BE REPAIRED TO SAIL UNDER CANVAS ONLY WOULD IN CONTRARY WINDS AND ROUGH SEAS BE BOTH TEDIOUS AND DIFFICULT
1675,IT WAS ON THE LAST DAY OF JANUARY THAT THE REPAIRS OF THE SCHOONER WERE COMPLETED
1676,A FLIGHT DIMINUTION IN THE ACCESSIVELY HIGH TEMPERATURE WHICH HAD PREVAILED FOR THE LAST FEW WEEKS WAS THE ONLY APPARENT CHANGE IN THE GENERAL ORDER OF THINGS BUT WHETHER THIS WAS TO BE ATTRIBUTED TO ANY ALTERATION IN THE EARTH'S ORBIT WAS A QUESTION WHICH WOULD STILL REQUIRE SEVERAL DAYS TO DECIDE
1677,DOUBTS NOW AROSE AND SOME DISCUSSION FOLLOWED WHETHER ARE NOT IT WAS DESIRABLE FOR BENSIVE TO ACCOMPANY HIS MASTER
1678,HER SEA GOING QUALITIES WERE EXCELLENT AND WHAT HAD AMPLY SUFFICED FOR A CIRCUMNAVIGATION OF THE CLOBE
1679,AFTER AN APPRENTICESHIP ON A MERCHANT SHIP HE HAD ENTERED THE IMPERIAL NAVY AND HAD ALREADY REACHED THE RANK OF THE TENANT WHEN THE COUNT APPOINTED HIM TO THE CHARGE OF HIS OWN PRIVATE JOT IN WHICH HE WAS ACCUSTOMED TO SPEND BY FARTHER GREATER PART OF HIS TIME THROUGHOUT THE WINTER GENERALLY CRUISING IN THE MEDITERRANEAN WHILST IN THE SUMMER HE VISITED MORE NORTHERN WATERS
1680,THE LATE ASTOUNDING EVENTS HOWEVER HAD RENDERED PROCOPE MENIFASTLY UNEASY AND NOT THE LESSO FROM HIS CONSCIOUSNESS THAT THE COUNT SECRETLY PARTOOK OF HIS OWN ANXIETY
1681,STEAM UP AND CANVAS SPREAD THE SCHOONER STARTED EASTWARDS
1682,ALTHOUGH ONLY A MODERATE BREEZE WAS BLOWING THE SEA WAS ROUGH A CIRCUMSTANCE TO BE ACCOUNTED FOR ONLY BY THE DIMINUTION IN THE FORCE OF THE EARTH'S ATTRACTION RENDERING THE LIQUID PARTICLE SO BUY INTTTHTTTHT THE MERE EFFECT OF OSSILATION THEY WERE CARRIED TO A HEIGHT THERE WAS QUITE UNPRECEDENTED
1683,FOR A FEW MILES SHE FOLLOWED THE LINE HITHERTO PRESUMABLY OCCUPIED BY THE COAST ABOUT JERIA BUT NO LAND APPEARED TO THE SOUTH
1684,THE LOG HAD ACCOMPASSED THEREFORE WHERE ABLE TO BE CALLED UPON TO DO THE WORK OF THE SEXTANT WHICH HAD BECOME UTTERLY USELESS
1685,THERE'S NO FEAR OF THAT SIR
1686,OF THE EARTH HAS UNDOUBTEDLY ENTERED UPON A NEW ORBIT BUT SHE HAS NOT INCURRING ANY PROBABLE RISK OF BEING PRECIPITATED ON TO THE SUN
1687,AND WHAT DEMONSTRATION DO YOU OFFER ASKED SERVANT ACT EAGERLY THAT IT WILL NOT HAPPEN
1688,OCEAN REIGNED SUPRAIN
1689,ALL THE IMAGES OF HIS PAST LIFE FLOATED UPON HIS MEMORY HIS THOUGHTS SPED AWAY TO HIS NATIVE FRANCE ONLY TO RETURN AGAIN TO WONDER WHETH OF THE DEPTHS OF OCEAN WOULD REVEAL ANY TRACES OF THE AUGURIAN METROPOLIS
1690,IS IT NOT IMPOSSIBLE HE MURMURED ALOUD THAT EMY CITY SHOULD DISAPPEAR SO COMPLETELY
1691,WOULD NOT THE LOFTIEST EMINENCES OF THE CITY AT LEAST BE VISIBLE
1692,ANOTHER CIRCUMSTANCE WAS MOST REMARKABLE
1693,TO THE SURPRISE OF ALL AND ESPECIALLY OF LITENAT PROCOPE THE LINE INDICATED A BOTTOM AT A NEARLY UNIFORMED DEPTH AFROM FORTIFIE FATHOMS AND ALTHOUGH THE SOUNDING WAS PERSEVERED WITH CONTINUOUSLY FOR MORE THAN TWO HOURS OVER A CONSIDERABLE AREA THE DIFFERENCES OF LEVEL WERE INSIGNIFICANT NOT CORRESPONDING IN ANY DEGREE TO WHAT WOULD BE EXPECTED OVER THE SIGHT OF A CITY THAT HAD BEEN TERRACE LIKE THE SEATS OF AN AMPHITHEATRE
1694,YOU MUST SEE LIEUTENANT I SHOULD THINK THAT WE ARE NOT SO NEAR THE COAST OF ALJERIA AS YOU IMAGINED
1695,AFTER PONDERING A WHILE HE SAID IF WE WERE FARTHER AWAY I SHOULD EXPECT TO FIND A DEPTH OF TWO OR THREE HUNDRED FATHOMS INSTEAD OF FIVE FATHOMS FIVE FATHOMS
1696,ITS DEPTH REMAINED INVARIABLE STILL FOUR OR AT MOST FIVE FATHOMS AND ALTHOUGH ITS BOTTOM WAS ASSIDUOUSLY DREDGED IT WAS ONLY TO PROVE IT BARON OF MARINE PRODUCTION OF ANY TYPE
1697,NOTHING WAS TO BE DONE BUT TO PUT ABOUT AND RETURN AND DISAPPOINTMENT TOWARDS THE NORTH
1698,AT ANOTHER TIME HARALD ASKED
1699,WHAT IS YOUR COUNTRIAL LOVE HAVE YOU ALWAYS BEEN A THRALL THE THRALL'S EYES FLASHED
1700,TWO HUNDRED WAYS HE SOON HIS HALL AND FOLLOWED HIM TO BATTLE
1701,THE REST OF YOU OFF OF VICING HE HAD THREE SHIPS
1702,THESE YAVED A THREE OF MY BROTHERS
1703,BUT I SAYED THAT SPRANG HIM BUILT ME A BOTH
1704,I MADE HER FROLLY TWENTY WORS BECAUSE I THOUGHT FEW MEN WOULD FOLLOW ME FOR I WAS JOHN FIFTEEN YEARS OLD
1705,IF THE PROW A CAR OF THE HEAD WITH OPEN MOUTH AND FORKED TONGUE THRUST OUT
1706,I PAINTED THE EYES RED FOR ANGER
1707,THEY ARE STANDSO I SHAD AND GLARE HIS IT MY FOES
1708,IN THE STERN I CARVED THE TALE OF ALMOST DIGHTEST HEAD
1709,THERE SHE SAT ON THE ROLLERS AS FAIR SHIP AS I EVER SAW
1710,THEN I WILL GET ME A FARM WE'LL WINNER IN THAT LAND NOW WHO AFOLLO ME
1711,YOU'S BUT A BOY T MAN SAID
1712,THIRTY MEN ONE AFTER ANOTHER RAISED A WARNED AND SHED
1713,AS OUR BOAT FLASHED DOWN THE ROLLERS INTO THE WATER I MADE THE SONG AND SAYING IT
1714,SO WE HARRIED THE COAST OF NORWAY
1715,REATED MANY MEN'S SABLES UNINVITED
1716,I DRAGON'S VELLEY IS NEVER FULL AND ON BOARD WENT THE GOLD
1717,OH IT IS BETTER TO LIVE ON THE SEAM AT OTHER MEN RAISE YOUR CROPS AND COOK YOUR MEALS
1718,A HOW SMELLS A SMOKE A SHIP'S MELLS OF FROLIC
1719,NOT AND DOWN THE WATER WE WENT TO GET MUCH WEALTH IN MUCH FROLIC
1720,WHAT OF THE FARMO LAW NOT YET I ANSWERED BIKING HIS BETTER FOR SUMMER
1721,HE WAS SO DARK THAT I COULD SHE NOTHING BUT A FEW SPARKS ON THE HEARTH
1722,I STOOD WITH MY BACK TO THE WALL FOR I WANTED NO SWORD REACHING OUT OF THE DARK FROM ME
1723,COME COME I CALLED WHEN NO ONE OVEYED A FIRE
1724,MY MEN LAD YES A STIN YOU HOSE
1725,HE AGAINST THOUGH WE'D NOT EXPECT IT US
1726,ON A VENGE IN A FAR CORNER WERE A DOZEN PEOPLE HUDDLED TOGETHER
1727,BRING IN THE DAY WILL WE ARE HUNGRY
1728,THE THROLLS WERE RINGING IN A GREAT THOUGHT OF MEET
1729,THEY SET UP A CRANE OVER THE FIRE AND HUNG THE POT UPON IT AND WE SAT AND WATCHED IT FOIL WHILE WE JOKED AT LAST THE SUPPER AGAIN
1730,THE FARMER SAC LUMILY ON THE BENGHEON WHEN AUDIE AND YOU CANNOT WONDER FOR HE SAW AS PUTTING POTFULS OF HIS GOOD BEAT AND BASKELOTS OF BREAD AND OUR BIG MOUTHS
1731,YOU WOULD NOT HE WITH US YOU CANNOT SAY KNOW TO HAVE OF MY ALE I DRINK THIS HEAR HEALTH
1732,THEN I DRANK HAD WITH THE WORNFUL AND SET THE REST ACROSS THE FIRE TO THE FARMER HE TOOK IT A SMILE SHANG
1733,TO DRIVER HAVE SUCH A LORDLY GUESSED BEFORE I WENT ON
1734,SO I WILL GIVE OUT THIS LAWTH THAT MY MEN SHALL NEVER LEAVE YOU ALONE
1735,HAWKIN THAT SHALL BE YOUR CONSTANT COMPANION FOR IN FARMER
1736,YOU SHALL NOT LEAD YOU DARE NIGHT WHELE YOU WERE WORKING OR PLAYING OR SLEEPING
1737,I NAMED NINE OTHERS AND SHED
1738,AND THEY SHALL FOLLOW YOUR THROLLS IN THE SAME WAY
1739,TO I SIT GUARDS OVER EVERY ONE IN THAT HOUSE
1740,SO NO TAILS GOT OUT TO THE NEIGHBORS BESIDE THERE WAS A LONELY PLATION BY GOOD LUCK NO ONE CAME NOT WAY
1741,THEIR EYES VANCED BIG TORELIE STOOD UP AND STRETCHED HIMSELF
1742,I'M STIFF WITH LONG CITY HE SAID I IS OR ARE FIGHT I TURNED TO THE FARMER
1743,THIS IS ARE LAST FEAST WITH YOU I SHAD
1744,SPIED A VERE OF OAD NOT CRIED YOU HAVE TAKEN OUR JOVE LIKE A MAN
1745,MY MEN POUND OF THE TABLE WITH THEIR FIST
1746,BUT A HAMMER THOR SHOUTED GROOM THERE IS NO STANGI COWER
1747,HERE FRIEND TAKE IT AND THRUST IN THE FARMER'S HANDS
1748,THAT YOU DRINK HARTSEES FROM IT FOR MANY YEARS
1749,AND WITH THAT I LEAVE YOU A NAME SIF THE FRIENDLY I SHALL HOPE TO DRINK WITH YOU SOME TIME IN VALLEHALLA
1750,HERE IS A RING PERSIFT THE FRIENDLY AND HERE IS A RICELETH AND A SWORD WOULD NOT BE ASHAMED A HANGAGER SIDE
1751,I TOOK FIVE GREAT BRACELETS TO GOLD FROM OUR TREGISH STING GAVE THEM TO HIM
1752,THAT IS THE BEST WAY OF SIGHED THE SPHERE WILL ALWAYS POINT SOMEWHERE AND ONE TANGS AS GOOD AS ANOTHER
1753,THAT TIME AT WINDS IN TO YOUR FATHER'S SHIPS
1754,HERE THEY SAID AS A RASCAL WHOSE BEIN HARRINOUR COAST
1755,WE SUNKETH SHIP AND MEN THAT HIM WE BROUGHT TO YOU
1756,A ROBERFIKING SO THE KING AND HE SCALLED AT ME
1757,YES AND WITH ALL YOUR FINGERS IT TOOK YOU A YEAR TO CATCH ME THE KING FROWNED MORE ANGRILY
1758,TAKE HIM OUT TORCHLE AND LED HIM PATASURE SWORD
1759,YOUR MOTHER THE QUEEN WAS STANDING BY
1760,NOW SHE PUT HER HAND ON HIS ARM AND SMILED AND SAID
1761,AND WOULD HE NOT BE A GOOD YEAF FAR BABY
1762,YOUR FATHER THOUGHT A MOMENT AND LOOKED AT YOUR MOTHER AND SMILED
1763,SOFT HEART HE SAID GENTLY TO HER THEN TO TORCHAL WELL LEND GO TORICAL
1764,DENY TURNED TO ME AGAIN FROWNING
1765,BUT YOUNG SHARP TONGUES NOW THAT WE HAVE CAUGHT YOU WILL PUT YOU UNTO A TRAP THAT YOU CANNOT DID OUT OUT
1766,SO I LIVED AND NOW AMY TWO THRALL WELL IT IS THE LUCK OF WAR
1767,IT WAS ONE OF THE MASTERLAND CHARMING STORIES OF JEMMA THE ELDER
1768,IF FIVE MINUTES I WAS IN A NEW WORLD AND MY MELANCHOLY ROOM WAS FULL OF THE LIVELIEST FRENCH COMPANY
1769,THE SOUND OF AN IMPARATIVE AND UNCOMPROMISING DELL RECALLED ME IN DUE TIME TO THE REGIONS REALITY
1770,AMBRROWS MET ME TH THE BO T THE STAIRS AND SHORT ME THE WAY TO THE SUPPER ROOM
1771,SHE SIGNED TO ME WITH A GHOSTLY SLIMNITY TO TAKE THE VACANT PLACE ON THE LEFT OF HER FATHER
1772,THE DOOR OPENED AGAIN WHILE I WAS STILL STUDYING THE TWO BROTHERS WITHOUT I HONESTLY CONFESSED BEING VARIEFAVORABLE IMPRESSED BY EITHER OF THEM
1773,A NEW MEMBER OF THE FAMILY CIRCLE WHO INSTANTLY ATTRACTED MY ATTENTION INTERED THE ROOM
1774,A LITTLE CRACK THAT IN THE POPULAR PHRASE IS MY IMPRESSION OF THE STRANGER WHO NOW MADE HIS APPEARANCE IN THE SUPPER ROOM
1775,MISTER MEDACROPP THE ELDER HAVING NOT SPOKEN ONE WORD THUS FAR HIMSELF IT TODUCED THE NEWCOMER TONME WITH A SIGH GLANCED AT HIS SONS WHICH HAD SOMETHING LIKE DEFIANCE IN IT A GLANCE WHICH AS I WAS SORRY TO NOTICE WAS RETURNED WITH THE DEFIANCE ON THEIR SIDE BY THE TWO YOUNG MEN
1776,PHILIP LIFERYING THIS IS MY OVERLOOK OR MISTER YARGO SAID THE OLD MAN FORMERLY PRESENTING US
1777,HE IS NOT WELL HE HAS COME OVER THE OCEAN FOR REST AND CHANGE OUSSE
1778,THIS SHIGAGO IS IN AMERICAN TELLIT
1779,MAKE ACQUAINTS WITH MISS GIAGO SIT TOGETHER
1780,THEY POINTEDLY DREW BACK FROM JOHN YAGO AS HE APPROACHED HIM TO CHAIR NEXT ME AND MOVE ROUND TO THE OPPOSITE SIDE OF THE TABLE
1781,A PRETTY GIRL MONTHS A PARS I COULD JUDGE BY APPEARANCES A GOOD GIRL TOO DESCRIBING HER GENERALLY I MAY SAY THE SHADOW A SMALL HEAD WELL CARRIED AND WELL SETTLER HER SHOULDERS BRIGHT GRAY EYES THAT LOOKED AT YOU HONESTLY AND MEANT WHAT THEY LOOKED A TRIM SLIGHT LITTLE FIGURE TO SLIFE FOR OUR ENGLISH NOTIONS OF BEAUTY A STRONG AMERICAN ACCENT AND ARRAETHING IN AMERICA A PLEASANTLY TONE VOICE WHICH MADE THE ACCENT AGREEABLE TO ENGLISH YEARS
1782,OUR FIRST IMPRESSIONS OF PEOPLE ARE IN NINE CASES OUT OF TURN THE RIGHT IMPRESSIONS
1783,FOR ONE TO WAY I FROVED A TRUE PROPHET
1784,ONLY CHEERFUL CONVERSATION WAS THE CONVERSATION ACROSS THE TABLE BETWEEN NOW ME IN THE
1785,HE LOOKED UP AND NOW ME DOWNINGLY FROM US PLACE AND LOOKED DOWN AGAINST SLOWLY WITH A FORWARD
1786,WHEN I ADDRESSED HIM HE ANSWERED CONSTRAINEDLY
1787,A MORE TREARIAN MORE DISUNITED FAMILY PARTY I NEVER SAT US TABLE WITH
1788,IN VY HATRED MALICE AND UNTHERRIBLENESS ARE NEVER SO ESSENTIALLY DETESTABLE TO MY MIND AS WHEN THEIR ANIMATED BY THE SENSE OF PROPRIETY AND WORK UNDER THE SURFACE BUT FOR MY INTEREST TO MAY ONLY IN MY OTHER INTEREST IN THE LITTLE LOVE LOOKS WHICH I NOW AND THEN SPRIZED PASSING TWEN OR AN AMBROS I SHOULD NEVER HAVE SAT THROUGH THAT SUFFER
1789,I WISH YOU GOOD NIGHT SHE LAID HER BONY HANDS ON THE BACK OF MISTER METACROFS INVALID CHAIR CUT HIM SHORTEN HIS FAREWELL SALUTATION TO ME AND WIELDED OUT TO HIS BED AS IF SHE WERE WHIELING HIM OUT TO HIS GRAVE
